Distancia_m,Angulo,Elevacion_m,Caudal_Invierno,Caudal_Primavera,Caudal_Verano,Caudal_Otono,Q_medio
4400,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4410,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4420,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4430,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4440,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4450,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4460,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4470,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4480,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4490,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4500,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4510,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4520,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4530,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4540,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4550,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4560,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4570,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4580,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4590,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4600,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4610,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4620,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4630,270.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4640,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4650,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4660,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4670,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4680,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4690,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4700,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4710,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4720,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4730,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4740,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4750,251.565051177114,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4760,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4770,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4780,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4790,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4800,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4810,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4820,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4830,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4840,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4850,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4860,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4870,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4880,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4890,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4900,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4910,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4920,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4930,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4940,225.000000000091,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4950,225.000000000091,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4960,225.000000000091,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4970,225.000000000091,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4980,225.000000000091,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
4990,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5000,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5010,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5020,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5030,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5040,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5050,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5060,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5070,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5080,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5090,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5100,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5110,255.963756532084,0.0020000000949949,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5120,255.963756532084,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5130,255.963756532084,2.37100005149841,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5140,251.565051177114,3.82699990272522,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5150,251.565051177114,6.89900016784668,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5160,251.565051177114,7.09100008010864,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5170,251.565051177114,10.4270000457764,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5180,251.565051177114,13.25,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5190,251.565051177114,14.0089998245239,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5200,251.565051177114,11.8420000076294,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5210,251.565051177114,4.36100006103516,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5220,251.565051177114,2.74699997901917,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5230,251.565051177114,2.28999996185303,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5240,251.565051177114,3.64000010490417,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5250,251.565051177114,4.71600008010864,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5260,194.036243467926,5.06799983978271,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5270,194.036243467926,3.96799993515015,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5280,194.036243467926,4.6100001335144,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5290,194.036243467926,3.58800005912781,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5300,194.036243467926,3.43400001525879,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5310,194.036243467926,2.86500000953674,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5320,194.036243467926,2.46900010108948,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5330,194.036243467926,2.13899993896484,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5340,194.036243467926,3.30299997329712,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5350,194.036243467926,3.57399988174438,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5360,194.036243467926,5.22700023651123,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5370,194.036243467926,6.28000020980835,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5380,194.036243467926,7.46099996566772,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5390,194.036243467926,10.5019998550415,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5400,194.036243467926,13.5679998397827,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5410,180.0,16.7070007324219,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5420,180.0,15.2819995880127,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5430,180.0,14.3369998931885,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5440,180.0,16.5949993133545,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5450,180.0,23.7700004577637,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5460,180.0,30.443000793457,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5470,180.0,33.6290016174316,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5480,180.0,37.7820014953613,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5490,180.0,41.5029983520508,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5500,180.0,44.1189994812012,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5510,180.0,46.2350006103516,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5520,180.0,47.4949989318848,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5530,180.0,48.8530006408691,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5540,180.0,48.1920013427734,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5550,180.0,47.6629981994629,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5560,180.0,44.2490005493164,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5570,180.0,36.773998260498,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5580,180.0,30.07200050354,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5590,180.0,27.9909992218018,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5600,180.0,25.1830005645752,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5610,180.0,26.3360004425049,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5620,180.0,24.2350006103516,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5630,180.0,20.0300006866455,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5640,180.0,19.2730007171631,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5650,180.0,14.1630001068115,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5660,180.0,9.13700008392334,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5670,180.0,5.5789999961853,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5680,180.0,2.54699993133545,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5690,180.0,0.0719999969005585,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5700,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5710,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5720,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5730,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5740,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5750,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5760,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5770,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5780,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5790,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5800,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5810,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5820,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5830,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5840,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5850,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5860,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5870,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5880,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5890,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5900,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5910,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5920,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5930,225.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5940,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5950,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5960,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5970,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5980,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
5990,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6000,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6010,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6020,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6030,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6040,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6050,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6060,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6070,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6080,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6090,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6100,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6110,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6120,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6130,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6140,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6150,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6160,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6170,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6180,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6190,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6200,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6210,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6220,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6230,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6240,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6250,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6260,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6270,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6280,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6290,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6300,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6310,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6320,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6330,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6340,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6350,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6360,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6370,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6380,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6390,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6400,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6410,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6420,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6430,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6440,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6450,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6460,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6470,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6480,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6490,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6500,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6510,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6520,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6530,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6540,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6550,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6560,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6570,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6580,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6590,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6600,180.0,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6610,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6620,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6630,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6640,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6650,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6660,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6670,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6680,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6690,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6700,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6710,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6720,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6730,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6740,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6750,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6760,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6770,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6780,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6790,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6800,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6810,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6820,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6830,161.565051177096,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6840,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6850,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6860,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6870,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6880,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6890,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6900,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6910,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6920,153.434948823136,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6930,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6940,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6950,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6960,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6970,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6980,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
6990,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
7000,153.434948822851,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
7010,134.999999999866,0.0,123.7541282051282,110.79088535353536,30.604945165945168,43.88044603174603,77.25760118908869
